,,,,,
3734,0,0,0,0,0
3735,1,1,1,1,0
3736,0,0,0,0,1
3737,0,1,0,0,0
3738,0,0,0,0,1
3739,0,0,0,0,1
3740,1,1,1,0,1
3741,1,1,0,0,1
3742,1,1,1,1,0
3743,0,0,0,1,0
3744,0,0,1,0,0
3745,1,1,1,1,0
3746,1,0,0,1,0
3747,1,0,1,0,1
3748,1,0,1,0,1
3749,1,0,1,1,0
3750,0,0,0,0,1
3751,1,0,1,1,0
3752,0,0,0,0,1
3753,0,0,0,1,0
3754,0,0,0,0,1
3755,1,0,1,1,0
3756,1,1,1,0,1
3757,1,0,1,0,1
3758,1,1,1,1,0
3759,1,0,1,0,1
3760,0,0,0,0,0
3761,1,1,1,1,0
3762,0,0,0,1,0
3763,1,0,1,0,1
3764,0,0,0,0,1
3765,0,0,0,0,0
3766,1,1,1,0,1
3767,0,0,0,0,1
3768,0,0,0,0,1
3769,0,1,0,1,0
3770,0,0,0,1,0
3771,1,1,1,1,0
3772,1,1,1,0,1
3773,0,0,0,1,0
3774,0,0,0,1,0
3775,0,0,0,0,1
3776,1,0,1,0,1
3777,1,1,1,1,0
3778,1,0,1,1,0
3779,0,0,0,0,1
3780,1,1,1,0,1
3781,1,0,0,0,1
3782,1,1,1,0,1
3783,1,0,0,0,1
3784,1,1,1,1,0
3785,0,0,0,0,1
3786,1,1,1,0,1
3787,0,0,0,0,1
3788,0,1,0,0,1
3789,1,0,0,1,0
3790,0,0,0,1,0
3791,0,0,0,0,1
3792,0,0,0,1,0
3793,0,0,0,1,0
3794,1,0,1,0,1
3795,0,0,0,0,1
3796,1,1,1,0,1
3797,0,0,0,0,1
3798,1,0,1,1,0
3799,1,1,1,0,1
3800,1,1,1,0,1
3801,1,1,1,0,1
3802,1,0,1,0,1
3803,0,0,0,0,1
3804,0,0,0,0,1
3805,0,0,1,0,1
3806,1,1,1,0,1
3807,0,0,0,1,0
3808,1,1,0,0,1
3809,1,0,1,0,1
3810,1,1,1,0,1
3811,1,0,1,0,0
3812,0,0,0,0,1
3813,0,0,1,1,0
3814,0,0,0,1,0
3815,0,0,0,1,0
3816,0,0,0,1,0
3817,1,1,0,0,1
3818,1,0,1,0,1
3819,1,0,1,0,1
3820,1,1,0,0,1
3821,0,0,0,0,1
3822,0,0,0,0,1
3823,1,1,1,1,0
3824,0,0,0,1,0
3825,1,1,1,0,1
3826,1,0,1,0,1
3827,1,0,1,0,1
3828,1,1,1,0,1
3829,1,1,1,1,0
3830,0,0,0,0,0
3831,0,0,0,0,1
3832,1,1,1,0,1
3833,1,0,1,0,1
3834,0,0,0,0,0
3835,1,0,1,1,0
3836,0,0,0,1,0
3837,1,1,1,1,0
3838,1,1,1,0,1
3839,1,1,1,0,1
3840,1,1,1,1,0
3841,0,0,0,0,1
3842,1,1,1,0,1
3843,0,0,0,1,0
3844,1,0,1,1,0
3845,1,1,1,0,1
3846,1,0,0,1,0
3847,1,1,1,1,0
3848,0,0,1,0,1
3849,0,0,0,0,1
3850,0,0,0,1,0
3851,0,0,0,0,1
3852,0,0,0,0,1
3853,1,0,1,0,1
3854,1,0,1,0,1
3855,1,1,1,0,1
3856,1,0,0,0,1
3857,1,1,1,0,1
3858,1,0,1,1,0
3859,0,1,0,0,1
3860,1,1,1,0,1
3861,1,1,1,1,0
3862,1,1,1,0,1
3863,1,1,1,1,0
3864,1,0,1,0,1
3865,0,1,1,0,1
3866,1,1,0,1,0
3867,0,1,1,1,0
3868,0,0,0,1,0
3869,1,1,1,0,1
3870,0,0,0,1,0
3871,0,0,1,0,1
3872,0,0,0,0,1
3873,1,1,1,1,0
3874,1,0,1,1,0
3875,1,0,0,0,1
3876,1,0,1,1,0
3877,1,1,1,1,0
3878,0,0,0,1,0
3879,1,0,1,0,1
3880,0,0,0,0,1
3881,1,1,1,0,1
3882,0,0,0,1,0
3883,1,0,0,1,0
3884,0,0,0,1,0
3885,1,1,0,1,0
3886,1,1,0,0,1
3887,1,1,1,0,1
3888,0,1,0,0,1
3889,0,1,0,0,1
3890,1,1,1,0,1
3891,0,0,0,0,1
3892,0,0,0,0,1
3893,1,1,1,0,1
3894,0,0,0,0,1
3895,1,1,1,0,1
3896,1,1,1,1,0
3897,0,0,0,0,1
3898,1,0,1,1,0
3899,1,1,1,1,0
3900,0,0,0,1,0
3901,1,1,1,0,1
3902,1,1,1,0,1
3903,0,0,0,1,0
3904,1,1,1,0,1
3905,0,0,0,0,1
3906,0,0,0,1,0
3907,0,0,0,0,0
3908,0,0,0,0,1
3909,1,0,1,0,1
3910,0,0,0,1,0
3911,1,0,1,0,1
3912,1,0,1,0,1
3913,1,0,1,0,1
3914,1,1,1,0,1
3915,0,0,0,0,1
3916,0,0,0,0,1
3917,0,0,0,0,1
3918,0,0,0,0,1
3919,0,0,0,0,1
3920,0,0,0,1,0
3921,0,0,0,1,0
3922,1,0,1,0,1
3923,0,0,0,1,0
3924,1,1,1,0,0
3925,1,1,1,1,0
3926,1,1,0,0,1
3927,0,0,0,0,1
3928,0,1,0,0,1
3929,1,0,1,1,0
3930,1,1,0,0,1
3931,1,0,1,0,1
3932,0,0,0,1,0
3933,0,0,0,0,1
3934,1,1,1,0,0
3935,0,1,0,0,1
3936,1,0,1,0,1
3937,0,0,0,1,0
3938,1,1,0,0,1
3939,0,0,0,0,1
3940,1,0,1,0,1
3941,0,0,0,1,0
3942,1,1,1,0,1
3943,1,1,0,0,1
3944,0,0,0,0,1
3945,1,1,1,0,1
3946,1,1,1,0,1
3947,0,0,0,1,0
3948,0,0,0,0,1
3949,0,0,0,1,0
3950,0,1,0,0,1
3951,1,0,1,1,0
3952,0,0,0,1,0
3953,0,0,0,0,1
3954,1,1,1,0,1
3955,0,0,0,1,0
3956,0,0,0,0,1
3957,1,0,0,1,0
3958,0,0,0,0,1
3959,1,1,0,0,1
3960,0,0,0,0,1
3961,1,1,1,1,0
3962,0,0,0,0,1
3963,1,0,1,0,1
3964,1,0,1,1,0
3965,0,0,0,1,0
3966,1,1,1,0,1
3967,0,0,0,1,0
3968,0,0,0,0,1
3969,1,1,1,0,1
3970,0,0,0,0,1
3971,0,0,0,1,0
3972,0,0,0,1,0
3973,1,1,1,1,0
3974,0,0,0,0,1
3975,1,0,0,1,0
3976,1,1,1,1,0
3977,1,1,0,0,1
3978,0,0,0,0,1
3979,1,1,1,0,1
567,1,1,1,1,0
698,0,0,0,0,1
857,0,0,0,0,1
862,1,1,1,0,1
