,,,,,
2971,1,1,1,1,0
2972,1,0,1,0,1
2973,1,0,1,1,0
2974,1,0,1,0,1
2975,0,0,0,1,0
2976,0,0,0,1,0
2977,1,0,1,0,1
2978,1,0,1,0,1
2979,1,0,1,0,1
2980,0,0,0,1,0
2981,1,0,1,1,0
2982,1,0,1,1,0
2983,1,0,1,0,1
2984,0,0,0,0,1
2985,1,0,1,1,0
2986,0,0,0,1,0
2987,1,0,1,0,1
2988,1,0,1,0,1
2989,1,0,1,0,1
2990,1,0,1,1,0
2991,0,0,0,0,1
2992,0,0,0,1,0
2993,1,0,1,0,1
2994,0,0,0,0,1
2995,1,1,1,0,1
2996,1,0,0,0,1
2997,0,0,0,1,0
2998,1,0,0,0,1
2999,1,0,1,0,1
3000,0,0,0,0,1
3001,1,1,1,0,1
3002,1,0,1,0,1
3003,0,0,0,0,1
3004,1,0,1,1,0
3005,0,0,0,0,1
3006,0,0,0,0,1
3007,1,0,1,1,0
3008,1,0,1,1,0
3009,1,0,1,0,0
3010,1,0,1,0,1
3011,0,0,0,0,1
3012,0,0,0,0,1
3013,1,1,1,0,1
3014,1,0,1,1,0
3015,0,0,0,0,1
3016,1,0,0,0,0
3017,0,1,0,0,1
3018,0,0,0,1,0
3019,0,0,0,0,1
3020,1,1,1,0,1
3021,1,0,1,1,0
3022,1,1,1,0,1
3023,1,0,1,0,1
3024,1,1,1,0,1
3025,0,0,1,0,1
3026,1,0,1,0,1
3027,0,0,0,0,1
3028,0,0,0,0,1
3029,1,0,1,0,1
3030,0,0,0,0,1
3031,0,0,1,0,1
3032,1,1,1,0,1
3033,1,0,1,0,1
3034,1,1,0,0,1
3035,1,1,0,0,1
3036,1,0,1,0,1
3037,0,0,0,1,0
3038,1,0,0,1,0
3039,1,1,0,0,1
3040,0,0,1,0,1
3041,0,0,0,1,0
3042,1,0,1,0,1
3043,1,0,1,1,0
3044,0,0,1,0,1
3045,1,0,0,0,1
3046,0,0,0,1,0
3047,1,0,1,0,1
3048,0,0,0,1,0
3049,1,0,1,0,1
3050,1,0,1,0,1
3051,1,0,1,0,1
3052,0,0,0,0,1
3053,0,0,0,0,1
3054,1,0,1,1,0
3055,1,1,1,0,1
3056,0,0,0,0,1
3057,0,0,0,0,1
3058,1,0,0,0,1
3059,1,0,1,0,1
3060,0,0,0,0,1
3061,1,1,1,0,1
3062,0,0,0,0,1
3063,1,0,1,0,1
3064,1,0,1,1,0
3065,1,0,0,0,1
3066,0,0,0,0,1
3067,0,0,0,1,0
3068,1,0,1,0,1
3069,1,0,1,0,1
3070,1,0,1,0,1
3071,1,1,1,0,1
3072,0,0,0,0,1
3073,0,0,0,1,0
3074,0,0,0,0,1
3075,1,0,1,0,1
3076,1,0,1,0,1
3077,1,0,1,0,1
3078,1,0,1,0,1
3079,1,1,1,0,1
3080,1,0,1,0,1
3081,0,0,0,1,0
3082,1,0,0,1,0
3083,1,0,1,0,1
3084,1,0,1,0,1
3085,1,1,1,0,1
3086,1,0,1,1,0
3087,1,0,0,1,0
3088,0,0,0,1,0
3089,0,0,0,1,0
3090,1,0,1,0,1
3091,1,0,1,1,0
3092,1,0,1,0,1
3093,1,0,0,0,1
3094,0,0,0,1,0
3095,0,0,0,0,1
3096,0,0,0,0,1
3097,1,0,1,0,1
3098,1,0,1,0,1
3099,1,1,1,0,1
3100,0,0,0,1,0
3101,0,0,0,1,0
3102,1,0,1,1,0
3103,1,0,1,1,0
3104,1,0,1,0,1
3105,0,0,0,0,1
3106,1,0,1,1,0
3107,0,0,0,0,1
3108,0,0,0,0,1
3109,0,0,0,1,0
3110,1,1,0,1,0
3111,0,0,0,0,1
3112,1,0,1,1,0
3113,0,0,0,0,0
3114,1,0,1,1,0
3115,1,0,1,0,1
3116,0,0,0,1,0
3117,1,0,0,1,0
3118,0,0,0,0,1
3119,0,0,0,1,0
3120,1,0,1,1,0
3121,1,0,1,1,0
3122,0,0,0,1,0
3123,0,0,1,0,1
3124,0,0,0,1,0
3125,0,0,1,0,1
3126,0,0,0,1,0
3127,0,0,0,0,1
3128,0,0,0,0,1
3129,1,0,1,0,1
3130,1,0,1,0,1
3131,0,0,0,0,1
3132,1,0,0,0,1
3133,0,0,0,1,0
3134,0,0,0,0,0
3135,1,0,1,0,1
3136,0,0,0,1,0
3137,0,0,0,1,0
3138,0,0,0,1,0
3139,1,0,1,1,0
3140,1,0,1,1,0
3141,1,0,1,0,1
3142,1,1,0,0,1
3143,1,0,1,0,1
3144,0,0,0,1,0
3145,1,1,1,1,0
3146,1,0,1,1,0
3147,1,0,1,0,1
3148,0,0,0,1,0
3149,1,0,1,0,1
3150,0,0,0,1,0
3151,0,0,0,1,0
3152,0,0,0,0,1
3153,0,0,0,0,1
3154,1,0,1,0,1
3155,1,0,1,0,1
3156,1,0,0,0,1
3157,1,1,0,0,1
3158,1,0,1,0,1
3159,0,0,0,0,1
3160,0,0,0,0,1
3161,1,0,0,0,1
3162,1,0,1,1,0
3163,1,0,1,0,1
3164,0,0,0,0,1
3165,1,1,0,1,0
3166,1,0,1,0,1
3167,0,0,0,1,0
3168,0,0,0,1,0
3169,0,0,0,0,1
3170,1,0,1,0,0
3171,0,0,0,0,1
3172,0,0,0,1,0
3173,1,1,1,0,1
3174,1,0,1,0,1
3175,0,0,1,0,1
3176,1,0,1,0,1
3177,1,0,0,0,1
3178,0,0,0,1,0
3179,0,0,0,0,1
3180,0,0,0,0,1
3181,0,0,0,1,0
3182,0,0,0,0,1
3183,0,0,1,0,1
3184,0,0,0,1,0
3185,0,0,0,1,0
3186,1,0,0,0,1
3187,1,1,0,0,1
3188,0,0,0,1,0
3189,1,1,1,0,1
3190,0,0,0,0,1
3191,0,0,0,1,0
3192,1,0,1,0,1
3193,1,0,1,0,1
3194,1,0,0,0,1
3195,1,0,1,1,0
3196,1,0,1,0,1
3197,1,0,1,1,0
3198,1,0,1,1,0
3199,0,0,0,0,1
3200,1,0,1,1,0
3201,0,0,0,0,1
3202,1,1,1,1,0
3203,1,1,1,1,0
3204,1,0,1,0,1
3205,1,1,1,0,1
3206,1,0,1,0,1
3207,1,0,1,0,1
3208,1,0,0,1,0
3209,1,1,1,1,0
3210,1,1,1,1,0
3211,0,0,0,1,0
3212,1,0,0,0,1
3213,1,0,1,0,1
3214,1,0,1,0,1
3215,0,0,0,1,0
3216,1,0,1,0,1
3217,0,0,0,0,1
3218,0,0,0,1,0
3219,1,0,1,0,1
3220,1,0,0,0,1
3221,1,1,1,0,1
3222,1,0,1,0,1
3223,1,0,1,0,1
3224,0,0,0,1,0
3225,1,0,1,0,1
3226,0,0,0,0,1
3227,0,0,0,0,1
3228,0,0,0,1,0
3229,1,0,1,0,1
3230,0,0,0,0,1
3231,1,0,1,0,1
3232,1,0,0,0,1
3233,1,0,1,0,1
3234,1,0,1,0,1
3235,1,0,0,1,0
3236,1,1,1,0,1
3237,1,0,1,0,1
3238,1,0,1,0,1
3239,1,0,1,1,0
3240,1,0,1,1,0
3241,0,0,0,1,0
3242,1,0,1,1,0
3243,1,0,1,1,0
3244,1,0,1,1,0
3245,0,0,0,1,0
3246,1,0,0,0,1
3247,1,0,1,0,1
3248,0,0,0,0,1
3249,1,0,1,0,1
3250,1,0,1,0,1
3251,0,0,0,1,0
3252,0,0,0,1,0
3253,0,0,0,0,1
3254,0,0,0,0,1
3255,1,0,1,1,0
3256,1,0,1,0,1
3257,1,0,1,0,1
3258,0,0,0,0,1
3259,1,0,1,0,1
3260,0,0,0,1,0
3261,1,1,1,1,0
3262,1,0,1,0,1
3263,1,0,0,0,1
3264,1,1,1,0,1
3265,1,0,0,0,1
3266,1,1,1,1,0
3267,1,0,1,1,0
3268,0,0,0,0,1
3269,1,0,1,0,1
3270,1,1,1,0,1
3271,1,0,1,0,1
3272,1,0,1,1,0
3273,1,1,0,0,1
3274,0,0,0,0,1
3275,1,0,1,1,0
3276,1,0,1,0,1
3277,1,0,0,0,1
3278,0,0,0,0,1
3279,1,0,1,1,0
3280,1,0,1,1,0
3281,0,0,1,0,1
3282,1,1,1,0,1
3283,1,0,1,0,1
3284,1,0,1,0,1
3285,0,0,0,0,1
3286,1,1,1,0,1
3287,0,0,0,0,1
3288,1,0,1,1,0
3289,0,0,0,0,1
3290,1,1,0,0,1
3291,1,0,1,1,0
3292,0,0,0,1,0
3293,1,0,1,0,1
3294,0,0,0,0,1
3295,0,0,0,1,0
3296,1,0,1,0,1
3297,1,0,1,0,1
3298,1,0,0,0,1
3299,1,1,1,1,0
3300,1,1,1,0,1
3301,0,0,0,0,1
3302,1,0,1,0,1
3303,1,0,1,0,1
3304,1,1,1,0,1
3305,1,0,1,0,1
3306,1,0,1,1,0
3307,1,1,1,0,1
3308,1,1,1,0,1
3309,0,0,0,1,0
3310,1,0,1,1,0
3311,1,0,1,0,1
3312,0,0,0,1,0
3313,1,1,1,0,1
3314,1,0,1,1,0
3315,1,0,1,0,1
3316,1,0,1,0,1
3317,1,0,1,0,1
3318,1,0,1,1,0
3319,1,0,1,0,1
3320,0,0,0,1,0
3321,1,0,1,1,0
3322,1,0,1,0,1
3323,1,0,1,0,1
3324,0,1,0,1,0
3325,1,0,1,0,1
3326,1,0,1,1,0
3327,1,0,1,0,1
3328,0,0,0,0,1
3329,1,0,1,0,1
3330,0,0,0,1,0
3331,1,1,1,1,0
3332,0,0,0,0,1
3333,1,1,1,0,1
3334,1,1,1,1,0
3335,0,0,0,1,0
3336,0,0,0,1,0
3337,0,0,0,0,1
3338,1,0,0,0,1
3339,1,0,0,0,1
3340,1,0,1,0,1
3341,1,1,1,1,0
3342,0,0,0,1,0
3343,1,0,1,0,1
3344,1,0,1,1,0
3345,1,0,1,1,0
3346,0,0,0,1,0
3347,0,0,0,0,1
3348,1,0,0,0,1
3349,1,1,1,0,1
3350,1,1,1,0,1
3351,1,0,1,1,0
3352,1,0,0,0,1
3353,0,0,0,1,0
3354,1,1,1,0,1
3355,1,0,1,0,1
3356,1,0,1,1,0
3357,0,0,0,0,1
3358,0,0,0,1,0
3359,1,0,1,1,0
3360,1,1,0,1,0
3361,1,1,1,0,1
3362,1,0,1,0,1
3363,1,0,1,0,1
3364,1,0,1,0,1
3365,1,0,0,1,0
3366,1,1,1,0,1
3367,1,0,0,1,0
3368,1,0,1,0,1
3369,1,1,1,1,0
3370,0,0,0,0,1
3371,1,0,1,0,1
3372,0,0,0,1,0
3373,1,1,1,0,1
3374,1,1,1,1,0
3375,1,1,0,0,1
3376,0,0,0,0,1
3377,0,0,0,0,1
3378,1,0,1,1,0
3379,1,1,1,1,0
3380,0,0,0,0,1
3381,1,0,0,1,0
3382,1,0,1,0,1
3383,1,0,1,0,1
3384,1,0,1,0,1
3385,1,0,1,1,0
3386,1,0,1,0,1
3387,0,0,1,0,1
3388,1,0,1,0,1
3389,0,1,0,0,0
3390,1,0,1,0,1
3391,1,0,1,1,0
3392,1,0,1,1,0
3393,0,0,0,0,1
3394,1,0,1,1,0
3395,1,0,1,0,1
3396,0,0,0,0,1
3397,1,1,1,0,1
3398,1,1,1,0,1
3399,1,0,1,1,0
3400,1,0,1,0,1
3401,1,0,1,0,1
3402,0,0,0,1,0
3403,1,1,1,0,1
3404,1,0,1,0,1
3405,0,0,0,0,1
3406,0,0,0,1,0
3407,0,0,0,0,1
3408,1,0,0,0,1
3409,0,0,0,1,0
3410,1,0,1,0,1
3411,1,1,1,0,1
3412,0,0,0,1,0
3413,1,0,1,0,1
3414,1,0,1,1,0
3415,1,0,1,1,0
3416,0,0,0,0,1
3417,0,0,0,1,0
3418,1,0,0,1,0
3419,1,0,1,0,1
3420,1,0,1,0,1
3421,0,0,0,1,0
3422,1,1,1,1,0
3423,0,0,0,1,0
3424,0,1,0,0,1
3425,1,0,1,1,0
3426,1,0,1,0,1
3427,1,0,1,0,1
3428,0,0,0,0,1
3429,0,0,0,1,0
3430,1,0,1,0,1
3431,1,0,1,1,0
3432,1,1,1,0,1
3433,1,0,0,1,0
3434,1,0,0,0,1
3435,0,0,1,0,1
3436,1,0,1,0,1
