16,8
30,59
10,9
24,35
20,73
20,13
24,54
38,25
69,28
75,31
48,38
8,86
52,0
27,4
85,0
61,66
70,82
96,65
91,84
77,93
1,71
70,72
6,32
70,51
16,42
26,18
10,8
14,82
95,32
84,80
40,23
50,2
90,31
63,80
17,26
49,26
97,88
50,81
68,92
38,95
2,90
10,67
72,52
65,11
38,73
64,65
32,53
38,11
80,82
69,85
12,86
97,5
89,12
97,60
78,34
78,56
58,72
63,79
1,4
97,7
14,80
25,96
84,48
62,51
94,71
64,24
63,48
6,10
68,47
57,73
57,13
30,87
35,0
38,75
84,14
79,21
48,83
42,81
91,37
68,43
48,52
83,66
62,21
48,23
87,66
99,32
1,93
22,28
15,26
97,53
68,57
39,92
84,77
97,41
94,4
63,77
58,79
15,45
87,92
95,9
36,55
20,16
88,76
32,86
70,1
94,34
70,71
74,4
44,45
72,94
37,55
93,9
29,92
6,8
87,47
69,48
74,34
74,56
40,90
36,40
91,62
33,0
22,85
36,0
67,7
79,71
81,65
69,14
84,25
95,8
6,67
63,25
61,54
89,31
52,31
1,38
43,26
56,55
88,85
85,31
51,37
62,71
38,16
70,4
95,67
91,51
73,47
29,47
48,44
93,8
48,94
77,52
59,87
43,45
65,46
71,37
77,23
1,64
97,86
24,3
10,28
12,67
27,83
70,34
92,35
29,43
92,54
27,52
70,56
93,67
30,68
69,77
96,80
27,23
72,45
10,76
89,20
57,16
67,41
89,88
79,4
70,93
29,57
84,73
84,13
2,92
63,95
6,69
62,4
14,56
63,73
8,65
63,11
68,81
16,37
64,80
58,56
30,32
79,93
33,3
47,22
36,3
14,95
83,35
2,47
10,85
51,82
67,96
62,93
63,75
14,11
68,22
17,27
50,97
37,3
1,52
90,10
64,48
97,19
1,23
80,11
58,11
71,51
64,14
12,65
67,86
50,74
91,71
30,10
56,3
22,21
70,64
69,73
69,13
59,68
12,24
71,21
90,9
87,81
47,55
88,21
94,52
64,77
81,82
94,23
6,28
84,57
75,67
16,51
62,38
17,35
95,28
15,27
5,82
40,92
91,4
98,47
17,30
50,98
73,81
29,81
95,76
90,8
44,27
36,87
47,0
16,21
84,16
52,32
91,34
81,80
85,32
63,16
13,45
32,65
1,94
93,76
10,14
84,46
48,66
29,22
64,25
40,47
91,93
30,8
20,45
8,82
42,18
50,88
6,85
92,33
70,23
95,85
96,11
10,77
41,18
59,96
92,3
25,37
99,28
59,10
15,30
79,83
50,7
65,26
79,52
2,81
39,78
8,80
30,42
79,23
64,95
87,78
97,65
80,46
64,13
62,52
64,73
68,12
42,88
69,38
38,45
62,23
22,4
50,99
84,83
16,71
75,24
71,4
69,16
2,22
51,34
97,24
30,69
89,9
42,5
42,60
49,0
51,56
63,61
29,78
9,18
50,53
71,34
68,97
57,45
91,64
74,90
41,5
41,60
43,35
29,40
86,82
43,54
12,80
71,93
4,82
15,55
88,93
27,66
68,74
16,4
59,8
72,35
72,54
6,14
25,51
44,55
42,53
98,81
58,61
16,34
42,41
50,17
10,73
23,60
24,96
81,56
33,32
91,39
67,65
36,32
16,93
25,21
2,78
69,83
62,94
59,42
98,22
47,31
68,18
21,18
40,81
39,97
90,76
50,86
17,3
48,35
87,97
48,54
58,63
91,52
68,31
27,47
30,28
81,11
1,66
32,80
93,21
99,62
39,74
23,53
70,50
64,16
87,74
29,97
56,32
33,10
8,56
36,10
64,46
66,86
97,82
99,51
68,20
68,88
42,86
45,34
29,74
84,26
68,5
68,60
61,68
94,66
39,18
41,86
68,7
31,21
98,78
30,85
2,12
8,11
63,45
1,47
97,80
46,86
15,59
89,24
69,44
3,82
44,3
30,37
77,35
77,54
22,52
73,18
17,87
39,36
2,97
23,86
40,78
6,73
22,23
71,52
91,94
38,27
76,22
71,23
88,52
39,88
27,35
68,53
29,31
75,14
36,8
27,54
25,4
52,28
87,88
85,28
94,47
2,74
70,66
12,11
39,5
39,60
4,34
67,82
89,76
91,90
29,36
69,26
72,33
74,47
87,7
29,20
99,71
16,52
67,51
29,88
25,93
61,96
70,92
81,46
90,14
16,23
97,77
72,3
79,66
73,5
73,60
15,87
47,32
4,11
2,18
76,55
29,7
52,85
1,35
89,85
39,53
92,96
1,54
13,55
2,31
30,51
98,97
39,41
40,12
48,33
44,87
70,47
87,53
68,86
21,86
87,41
99,4
59,37
75,25
20,55
57,35
2,36
97,25
57,54
76,0
99,34
40,97
31,34
63,57
2,88
6,38
13,0
73,41
50,65
94,54
43,87
96,45
78,22
2,5
2,60
40,74
58,43
16,94
2,7
50,24
38,55
75,73
72,87
97,95
64,26
39,86
61,19
97,11
17,32
98,31
58,57
59,62
66,65
2,99
87,86
42,65
3,34
61,42
68,9
16,90
33,28
94,81
84,27
36,28
91,66
65,0
40,18
7,31
2,53
89,14
15,68
30,1
30,71
59,51
41,65
90,73
2,41
36,76
42,24
73,86
37,28
29,86
74,81
47,8
92,42
72,98
24,37
91,92
17,96
6,83
41,24
52,21
47,67
17,10
25,52
59,21
67,34
79,35
89,77
95,83
20,3
79,54
67,56
74,22
56,28
98,7
23,65
68,67
40,88
62,35
62,54
30,4
70,2
33,85
36,85
39,19
32,46
48,98
44,32
40,5
10,45
40,60
84,30
37,85
67,11
40,7
69,27
1,33
2,86
0,82
98,53
39,89
30,93
89,25
38,3
98,41
22,66
72,68
50,82
76,31
40,99
71,66
15,10
7,53
50,72
99,52
14,22
17,8
59,1
99,23
75,46
59,71
40,53
44,10
97,46
40,41
6,44
94,33
50,80
58,22
66,82
68,65
21,65
42,82
24,21
84,55
89,73
89,13
16,66
63,55
36,62
69,35
69,54
28,53
29,67
68,24
71,47
48,99
44,9
50,79
59,4
43,96
70,78
98,86
1,97
66,80
46,82
42,80
30,64
59,34
63,40
15,8
75,83
48,41
6,26
63,0
47,28
72,96
7,86
95,26
41,80
2,89
36,21
59,93
47,76
44,8
61,37
40,86
16,47
95,45
99,94
74,12
91,2
37,21
87,65
94,97
15,42
92,37
90,52
2,67
93,45
78,31
39,24
58,40
48,96
23,80
28,86
80,0
87,24
62,33
74,97
73,65
56,21
47,85
29,65
1,98
27,7
15,69
30,52
22,35
30,23
22,54
73,24
84,3
59,38
88,35
24,4
88,54
54,35
84,59
14,12
89,16
33,71
36,1
36,71
63,59
17,28
49,28
10,27
70,97
11,18
59,64
32,26
43,42
61,72
61,51
78,7
94,98
72,19
58,12
7,49
36,13
74,18
42,25
72,42
40,89
96,55
98,67
50,95
2,65
1,7
71,81
92,51
74,31
90,94
68,80
21,80
77,96
62,97
51,22
69,33
75,26
1,99
2,24
17,85
37,4
13,10
92,21
96,0
10,35
30,94
50,75
69,3
10,54
11,5
20,96
48,42
62,74
68,79
74,88
39,82
94,60
83,82
42,95
20,10
17,37
36,93
33,93
16,81
59,52
1,41
94,7
53,35
84,87
44,28
42,11
53,54
59,23
68,14
39,72
25,47
76,9
63,87
56,4
83,51
74,5
74,60
44,76
13,9
74,7
41,11
70,36
14,31
90,45
99,66
63,20
39,80
84,15
81,22
98,65
87,80
68,77
94,53
58,31
1,96
38,10
78,86
7,65
13,8
98,24
39,79
23,11
74,53
44,85
92,71
70,7
73,80
40,65
36,38
74,41
87,79
29,80
96,3
77,19
57,96
20,8
91,97
58,88
14,60
58,20
61,4
99,47
70,99
69,87
38,9
40,24
17,51
68,25
8,22
29,79
91,74
28,65
29,48
50,46
61,56
64,3
24,52
92,4
24,23
6,35
20,42
29,14
6,54
61,93
6,30
95,35
94,86
84,68
95,54
38,8
59,90
92,34
92,56
43,37
81,0
15,62
2,80
66,46
68,95
93,35
79,41
74,86
68,73
91,18
93,54
29,77
92,93
68,11
21,11
72,37
44,62
85,26
62,41
70,17
33,52
36,83
36,52
52,45
39,25
89,45
33,23
25,81
83,4
36,23
2,79
84,32
30,66
87,25
2,48
44,14
71,97
37,52
68,75
37,23
15,21
83,34
70,86
10,3
79,96
91,88
8,0
57,42
17,1
17,71
48,37
29,25
44,21
62,96
23,46
64,87
97,27
69,68
56,52
39,95
91,60
91,5
56,23
12,55
2,77
16,97
98,80
39,11
84,10
87,95
63,10
43,51
87,11
30,47
35,26
72,82
51,18
7,80
99,81
17,4
16,74
72,51
51,31
73,95
29,95
39,75
98,79
43,21
28,82
29,73
40,80
73,11
36,44
29,11
36,94
87,75
15,1
63,9
15,71
91,41
2,25
48,82
68,16
78,65
40,79
44,71
13,85
74,67
29,75
97,22
28,80
19,31
48,72
48,51
77,37
4,0
16,98
14,9
6,33
98,77
84,8
51,5
51,60
69,96
59,92
63,8
90,35
38,76
81,31
90,54
92,52
62,19
79,42
44,13
6,3
15,4
5,18
22,7
58,9
71,60
80,9
92,23
2,95
20,37
71,7
6,59
2,73
95,3
64,68
2,11
40,77
30,35
43,71
30,54
96,32
16,88
91,86
47,83
15,93
14,67
51,53
94,65
97,55
98,25
38,85
72,71
87,16
2,75
16,60
22,41
71,53
16,7
17,64
84,69
8,31
87,46
64,32
74,65
63,69
45,18
1,37
99,33
43,4
67,22
29,16
77,51
40,25
27,82
30,81
97,0
74,24
13,14
41,45
29,46
43,56
72,4
27,51
98,95
57,37
98,73
92,94
16,53
22,96
98,11
61,90
16,41
6,87
20,51
43,93
70,65
32,3
15,38
88,96
17,39
72,56
13,21
64,10
8,60
91,19
23,26
69,42
12,31
58,69
7,11
51,86
40,95
44,38
72,93
39,61
92,90
33,66
20,21
98,75
45,5
89,35
52,35
34,82
6,15
40,11
17,52
85,35
36,66
52,54
71,86
85,54
86,18
17,23
97,12
91,89
1,82
4,18
2,16
25,18
62,65
67,78
14,24
48,34
99,97
38,14
48,56
1,72
4,31
75,3
84,28
78,80
1,51
2,46
40,75
28,11
58,24
67,0
63,76
16,86
56,66
15,39
38,21
57,51
10,96
47,26
94,82
64,8
13,71
86,5
15,52
68,26
14,76
15,23
89,55
1,79
79,37
30,33
57,21
4,60
20,71
25,5
25,60
68,45
21,45
84,85
44,52
6,68
44,23
94,80
17,94
77,4
31,18
64,42
99,98
2,61
98,46
74,80
19,9
77,56
97,31
94,79
20,4
40,16
45,86
4,53
91,65
7,46
27,34
38,71
27,56
25,41
43,52
58,85
74,79
61,92
92,66
87,26
91,24
79,82
5,9
70,80
33,35
99,5
20,93
38,13
36,35
57,71
74,14
31,5
15,44
30,97
36,54
72,23
62,82
15,94
99,7
81,49
79,51
84,62
28,46
37,35
29,26
63,62
10,42
37,54
44,94
50,22
6,96
59,33
69,37
70,79
30,74
81,67
96,28
95,96
70,48
91,58
74,77
8,9
1,34
52,3
63,14
1,56
62,80
85,3
92,47
57,4
56,35
4,86
56,54
25,86
31,53
67,31
93,96
51,65
63,21
64,28
42,22
57,56
71,65
20,38
1,95
62,79
58,48
1,11
64,76
30,98
51,24
57,93
74,25
2,26
58,14
94,56
12,9
2,45
43,90
1,75
67,60
3,53
59,97
39,43
16,65
94,95
17,66
50,40
69,51
19,24
58,77
86,9
94,11
50,0
66,55
64,85
72,90
75,32
99,86
91,72
25,19
12,8
42,55
31,86
68,27
39,57
4,9
22,37
76,52
97,32
59,74
74,95
89,87
74,73
84,1
84,71
74,11
88,37
13,52
63,71
30,7
41,55
94,75
91,80
67,53
66,0
20,52
98,26
30,99
74,75
58,25
75,96
63,13
17,47
70,95
75,10
81,28
59,18
79,34
91,79
79,56
47,35
59,98
36,33
70,11
47,54
84,4
7,26
30,53
3,86
78,46
62,56
30,41
92,81
8,24
46,0
14,73
87,27
22,82
64,62
90,96
38,52
71,82
2,43
38,23
6,29
88,82
62,95
84,93
10,37
58,13
23,0
69,1
96,21
60,18
69,71
42,12
54,82
55,34
88,51
29,27
81,85
2,57
30,96
51,80
15,47
57,52
59,5
59,60
57,23
71,80
8,76
83,81
89,68
97,49
16,82
64,21
94,46
97,8
30,86
69,4
4,65
21,55
68,55
25,65
6,84
43,92
49,35
97,67
83,22
91,25
24,18
20,90
87,22
69,34
84,38
60,5
50,31
75,42
16,80
63,38
76,45
72,92
25,24
59,41
91,56
92,78
69,93
2,27
12,76
38,94
84,64
70,16
29,30
21,0
53,82
10,51
73,22
50,36
16,79
70,46
17,2
40,43
72,47
17,81
66,31
91,95
90,42
42,31
57,94
10,21
91,11
48,92
64,71
39,55
36,98
15,35
52,96
6,37
89,96
15,54
85,96
89,10
24,5
96,4
24,60
58,16
40,57
99,65
41,31
31,65
95,37
83,78
61,12
44,35
63,39
44,54
57,90
32,28
48,47
59,86
30,89
93,37
39,40
73,55
39,0
47,3
71,25
84,52
64,4
48,43
63,52
88,4
87,0
84,23
98,27
61,97
69,64
15,2
23,31
22,34
68,3
22,56
71,56
88,56
54,34
78,26
3,65
61,74
36,68
92,97
29,0
75,28
40,27
10,71
37,5
64,93
25,82
60,86
16,25
51,11
89,8
97,28
71,95
22,11
6,72
71,11
6,51
39,12
92,74
97,76
16,56
95,51
87,12
2,55
56,5
4,80
25,80
61,18
56,7
17,33
77,47
89,42
10,4
69,52
93,51
50,32
69,23
95,21
16,95
73,12
84,44
84,94
75,85
24,86
63,44
59,89
2,40
16,11
67,24
72,81
63,94
92,18
10,56
2,0
97,85
12,21
64,38
92,98
30,65
68,87
62,90
75,37
40,22
53,34
99,82
10,93
29,3
31,82
33,96
36,96
61,88
56,41
16,75
6,70
74,45
42,32
1,92
50,10
37,96
61,60
48,81
15,33
58,44
92,88
99,80
90,37
31,80
57,92
6,1
6,71
44,33
17,97
37,86
39,31
92,5
83,31
0,9
96,23
56,96
92,60
91,61
48,22
87,31
92,7
69,94
40,55
45,11
99,79
14,26
51,46
98,0
23,32
76,35
76,54
57,47
71,46
14,45
64,83
61,41
2,59
13,35
64,52
13,54
1,57
39,20
80,26
64,23
73,31
7,0
75,51
91,63
6,4
69,90
87,20
97,14
3,80
20,35
80,45
58,45
20,54
29,87
40,0
59,65
92,53
95,4
42,9
92,41
6,34
25,56
6,56
50,67
83,7
95,34
77,81
93,4
16,46
17,98
95,56
41,9
6,93
36,42
29,15
90,51
28,0
86,11
48,78
95,93
27,81
25,95
30,82
93,56
42,8
65,35
67,80
65,54
60,65
25,11
38,35
77,22
38,54
98,3
30,72
48,40
61,86
83,53
68,32
84,66
42,67
10,52
50,69
27,22
10,23
62,92
2,87
89,37
7,3
70,43
64,94
92,86
43,97
99,56
47,96
15,98
79,47
2,20
17,7
75,71
72,97
1,81
30,79
43,74
44,98
68,10
6,64
99,95
62,43
84,47
29,68
99,11
72,74
31,11
77,78
57,81
97,73
1,22
87,32
90,71
83,86
62,57
89,62
69,66
75,4
27,78
48,97
52,82
59,82
21,9
15,5
43,18
99,75
43,98
59,72
50,28
70,27
29,32
89,51
61,89
69,92
27,0
76,3
40,31
72,18
48,74
37,65
75,93
39,10
44,68
94,22
90,4
59,80
3,11
68,8
51,26
6,52
89,21
87,10
6,23
95,52
43,88
51,45
69,47
66,28
90,56
95,23
40,20
15,41
42,28
12,83
77,12
1,78
78,0
17,86
12,52
59,79
90,93
43,5
43,60
39,9
84,35
93,52
42,76
72,88
50,85
84,54
93,23
63,35
30,34
91,43
63,54
48,31
30,56
33,37
1,40
60,80
63,30
36,37
38,33
2,32
1,0
72,5
72,60
70,22
79,81
81,26
72,7
91,57
15,96
15,17
73,9
14,35
24,82
39,8
30,95
87,49
94,78
99,46
23,28
74,55
30,11
84,2
31,46
44,96
89,71
20,97
43,41
58,35
79,22
80,35
83,67
80,54
56,37
87,67
94,0
6,94
58,30
2,10
62,22
41,85
72,53
24,80
48,7
73,8
29,8
17,19
20,74
1,12
30,75
72,41
78,3
61,24
33,82
92,65
73,67
36,82
77,18
98,32
89,4
52,4
64,47
8,45
50,48
85,4
77,31
36,72
33,51
45,26
39,69
36,51
37,82
2,9
3,46
92,24
14,55
48,53
52,34
7,32
59,56
85,34
27,31
75,52
75,23
70,0
97,83
43,86
40,32
1,74
80,55
89,93
57,97
68,28
79,78
69,81
77,88
6,50
15,19
29,69
83,65
59,95
2,8
68,76
98,10
72,86
59,11
67,46
12,45
57,74
42,14
77,60
34,18
96,35
74,3
96,54
44,42
86,26
38,98
10,47
91,22
40,10
59,75
20,5
84,33
1,31
42,77
63,33
68,85
35,34
48,86
47,37
4,45
60,11
64,35
57,18
89,38
41,21
64,54
63,3
57,98
87,28
77,41
2,69
39,76
79,12
40,9
1,88
17,65
27,53
98,8
62,12
94,31
14,3
92,82
73,28
29,28
20,41
23,21
1,60
91,55
69,78
6,66
79,97
29,84
61,80
57,88
73,76
58,3
95,66
33,4
72,89
40,8
76,96
36,4
24,11
58,59
57,5
57,60
94,88
13,96
87,85
6,92
92,80
84,97
33,34
40,67
36,34
91,40
33,56
48,9
71,22
97,26
36,56
68,62
88,22
77,86
1,53
47,51
97,45
42,73
89,52
70,31
29,85
52,23
92,79
85,23
6,47
27,86
48,49
2,28
30,90
81,35
79,18
20,86
57,41
16,22
2,76
56,34
61,77
3,26
83,80
79,31
68,21
37,11
51,55
48,67
10,81
38,96
62,31
91,12
78,32
84,98
39,62
58,87
43,65
69,97
71,78
34,86
15,37
56,11
79,88
59,61
55,18
17,82
2,85
1,86
77,9
39,14
67,26
22,0
62,20
8,35
62,88
72,65
13,19
43,24
61,25
44,37
71,0
87,14
50,16
36,64
17,72
69,74
79,60
67,45
64,33
16,55
79,7
98,28
13,42
62,60
57,86
72,24
16,78
92,25
39,77
17,80
68,71
7,28
84,7
27,49
48,65
89,90
63,68
40,28
16,0
61,95
69,98
74,32
12,35
79,53
17,79
73,21
61,11
12,54
55,5
40,76
15,82
84,99
71,12
48,24
47,4
27,67
88,12
38,19
15,72
98,85
8,55
91,31
15,51
44,82
51,3
92,95
6,2
75,47
68,4
2,62
6,81
47,34
38,42
92,11
50,83
47,56
44,72
95,81
44,51
7,85
70,32
91,36
47,93
2,14
74,10
16,12
91,20
25,22
92,75
30,92
93,81
68,93
69,60
11,9
69,7
15,79
43,82
2,21
32,35
39,73
1,67
84,17
39,13
79,86
84,96
77,65
63,96
81,3
83,11
29,1
29,71
87,13
87,73
74,9
69,99
41,52
27,65
77,24
43,80
20,65
69,53
14,96
88,18
22,31
29,13
69,41
64,98
54,18
4,55
71,31
25,55
10,97
17,34
88,31
94,67
17,56
30,57
75,35
72,80
74,8
98,14
68,38
75,54
55,86
29,4
58,96
99,22
6,78
97,35
43,79
58,10
97,54
40,62
8,3
95,78
86,0
36,90
17,95
71,88
76,37
98,21
2,71
72,79
25,0
40,14
16,31
89,92
1,65
13,37
29,93
22,60
92,46
48,80
88,60
75,81
50,26
2,13
64,7
84,19
40,21
1,24
70,67
17,75
63,19
15,34
10,18
57,65
69,86
15,56
14,8
79,49
39,38
31,55
48,79
78,28
63,42
72,77
87,38
39,16
47,52
59,43
44,56
99,78
47,23
58,8
57,24
55,9
22,53
25,12
48,14
79,67
68,83
15,95
66,26
68,52
83,46
44,93
68,23
15,11
76,82
64,41
38,37
88,41
66,45
99,0
94,24
29,38
59,57
98,71
10,88
43,25
31,0
1,76
4,3
42,45
70,69
6,97
76,51
91,10
48,77
58,42
13,51
10,5
10,60
15,75
72,25
46,26
3,55
20,82
78,85
77,80
10,7
6,74
30,22
64,96
27,80
51,32
94,76
43,95
91,9
39,83
20,80
74,28
15,64
43,11
22,86
3,0
40,13
40,73
87,83
87,52
89,54
48,25
65,82
2,38
29,39
10,53
79,65
72,95
38,82
74,76
88,86
77,14
10,41
54,86
72,11
68,94
6,98
20,79
38,51
91,8
36,92
29,83
95,18
25,31
79,24
29,52
94,85
29,23
97,3
70,28
57,82
62,24
91,67
72,75
81,32
93,18
1,80
70,76
6,36
48,95
30,78
74,85
48,73
33,47
36,47
14,28
48,11
30,40
36,43
57,80
30,0
2,39
59,22
1,48
39,44
10,86
48,75
6,7
95,5
95,60
62,76
91,69
36,57
87,94
2,83
1,14
77,25
70,85
75,97
2,52
76,4
95,7
53,86
2,23
50,27
99,31
84,37
57,79
63,37
13,4
93,5
6,99
93,60
17,63
69,65
40,38
76,56
71,49
29,44
29,94
13,34
67,3
13,56
6,53
30,12
6,41
90,97
14,37
69,24
95,53
72,16
71,67
94,14
15,61
83,26
13,93
77,95
20,56
95,41
77,73
8,96
77,11
39,45
58,37
27,95
93,41
27,11
50,35
20,95
81,8
98,83
59,40
38,4
50,30
84,82
1,25
98,52
15,63
20,11
59,0
6,17
47,66
98,23
16,67
48,16
63,82
74,21
65,34
73,45
79,80
60,55
61,43
2,44
2,94
84,72
84,51
15,90
38,56
63,72
68,66
7,52
48,46
29,50
63,51
91,76
7,23
70,14
57,25
12,96
66,35
40,83
6,86
33,81
38,93
40,52
45,9
36,81
42,35
44,90
66,54
61,57
42,54
95,86
22,65
34,11
94,25
58,62
60,0
14,51
1,73
1,13
88,65
41,35
79,14
41,54
33,22
93,86
75,7
59,12
36,22
84,79
22,24
30,31
62,14
58,51
24,55
71,24
90,88
14,21
57,95
88,24
69,82
57,11
79,77
30,36
74,71
23,35
89,97
90,60
23,54
58,21
69,72
94,73
51,28
62,77
30,20
31,32
75,41
71,28
57,75
16,24
25,9
89,74
69,80
95,19
30,60
64,37
29,66
71,76
40,44
17,92
63,1
40,94
92,27
27,46
10,65
79,25
53,65
69,79
62,25
25,8
16,28
10,24
51,85
97,96
96,82
91,48
16,76
71,85
25,67
74,93
59,31
63,4
50,33
58,71
68,35
91,14
21,35
68,54
1,16
39,27
21,54
75,86
84,34
84,56
50,3
79,95
15,92
79,73
63,56
40,45
2,66
59,36
1,46
31,9
79,11
64,82
14,4
62,73
62,13
59,88
59,20
92,22
44,92
67,32
63,93
56,0
91,77
64,72
16,85
28,26
64,51
84,95
47,81
19,37
14,34
60,31
33,12
58,4
36,12
84,11
99,49
22,80
79,75
66,3
52,60
31,49
89,60
42,3
14,93
81,37
15,43
88,80
48,26
58,34
80,34
44,47
61,55
99,67
39,35
55,11
33,97
69,25
39,54
36,97
41,3
13,90
84,75
44,43
87,35
6,65
58,93
87,54
15,57
1,83
64,79
95,65
92,55
69,56
52,53
98,66
36,74
44,57
71,14
24,31
6,24
61,40
89,41
10,82
70,38
88,14
73,35
29,35
97,42
73,54
93,65
50,87
29,54
95,24
23,3
51,21
7,66
8,37
69,95
69,11
93,24
71,77
94,83
91,73
10,80
4,28
38,90
16,14
47,78
72,43
58,38
43,57
81,51
33,31
25,76
29,2
36,31
74,52
62,16
69,75
37,18
67,8
79,46
74,23
17,22
77,45
