2230,0,0
2231,2,1
2232,2,1
2233,3,0
2234,2,0
2235,2,1
2236,0,1
2237,0,0
2238,0,1
2239,3,1
2240,2,0
2241,0,0
2242,3,1
2243,2,1
2244,2,0
2245,3,1
2246,3,0
2247,3,0
2248,3,0
2249,2,0
2250,3,1
2251,1,0
2252,2,1
2253,2,0
2254,2,0
2255,2,0
2256,2,0
2257,2,0
2258,2,0
2259,0,0
2260,1,0
2261,2,0
2262,3,0
2263,2,0
2264,2,0
2265,2,1
2266,3,1
2267,2,1
2268,2,0
2269,0,0
2270,2,0
2271,2,1
2272,3,0
2273,0,1
2274,3,1
2275,2,1
2276,2,0
2277,3,0
2278,3,0
2279,3,1
2280,2,1
2281,0,1
2282,2,0
2283,2,1
2284,2,1
2285,3,0
2286,1,1
2287,3,0
2288,2,0
2289,2,0
2290,2,0
2291,2,0
2292,0,0
2293,2,1
2294,2,1
2295,0,0
2296,2,0
2297,1,0
2298,2,1
2299,2,0
2300,3,1
2301,3,1
2302,3,0
2303,3,1
2304,0,0
2305,2,0
2306,2,0
2307,2,1
2308,2,1
2309,2,0
2310,3,1
2311,2,0
2312,0,1
2313,0,0
2314,0,1
2315,0,1
2316,2,1
2317,2,1
2318,3,1
2319,2,0
2320,2,1
2321,3,1
2322,2,0
2323,2,0
2324,2,0
2325,3,1
2326,2,0
2327,2,1
2328,0,1
2329,2,1
2330,2,1
2331,2,0
2332,0,1
2333,3,0
2334,2,1
2335,2,0
2336,2,1
2337,2,1
2338,3,1
2339,0,0
2340,2,0
2341,2,1
2342,0,0
2343,2,0
2344,3,0
2345,2,1
2346,2,1
2347,3,1
2348,2,0
2349,2,0
2350,3,1
2351,3,1
2352,3,0
2353,0,1
2354,2,0
2355,2,0
2356,2,1
2357,0,1
2358,1,0
2359,3,0
2360,2,1
2361,2,0
2362,3,1
2363,2,1
2364,0,1
2365,2,1
2366,2,1
2367,2,1
2368,0,1
2369,2,0
2370,2,1
2371,2,0
2372,0,1
2373,2,0
2374,3,0
2375,2,1
2376,2,0
2377,3,0
2378,2,1
2379,2,1
2380,2,0
2381,3,1
2382,0,1
2383,2,0
2384,3,0
2385,3,1
2386,2,1
2387,3,0
2388,0,1
2389,0,0
2390,3,1
2391,3,1
2392,2,1
2393,2,0
2394,2,1
2395,3,0
2396,2,0
2397,3,0
2398,3,0
2399,3,1
2400,2,0
2401,1,0
2402,2,1
2403,2,1
2404,3,1
2405,0,0
2406,2,1
2407,2,0
2408,3,0
2409,2,0
2410,2,0
2411,0,0
2412,2,1
2413,0,1
2414,3,1
2415,3,0
2416,3,0
2417,2,0
2418,2,1
2419,3,0
2420,2,1
2421,3,1
2422,0,0
2423,0,0
2424,2,1
2425,3,0
2426,2,1
2427,2,0
2428,2,0
2429,2,1
2430,2,0
2431,2,0
2432,0,0
2433,2,0
2434,3,0
2435,2,1
2436,2,1
2437,1,0
2438,3,1
2439,2,0
2440,2,0
2441,1,0
2442,0,1
2443,2,1
2444,0,1
2445,2,0
2446,2,0
2447,2,0
2448,0,0
2449,0,1
2450,2,0
2451,2,1
2452,2,1
2453,3,0
2454,2,0
2455,3,0
2456,3,1
2457,0,1
2458,2,1
2459,0,0
2460,3,0
2461,3,0
2462,2,0
2463,3,0
2464,3,0
2465,0,0
2466,2,0
2467,2,0
2468,0,1
2469,2,1
2470,3,0
2471,0,1
2472,3,0
2473,2,1
2474,2,0
2475,0,0
2476,2,0
2477,3,1
2478,0,0
2479,3,1
2480,3,1
2481,0,0
2482,0,0
2483,3,0
2484,2,0
2485,2,0
2486,3,1
2487,3,0
2488,2,1
2489,3,0
2490,2,0
2491,2,0
2492,2,0
2493,3,1
2494,2,1
2495,3,0
2496,0,0
2497,3,0
2498,1,1
2499,1,1
2500,2,0
2501,0,1
2502,3,1
2503,1,1
2504,2,1
2505,3,0
2506,2,0
2507,2,0
2508,0,0
2509,3,1
2510,2,0
2511,2,0
2512,3,1
2513,3,0
2514,2,0
2515,3,0
2516,2,1
2517,2,1
2518,3,1
2519,0,0
2520,2,0
2521,2,0
2522,2,1
2523,0,1
2524,2,0
2525,2,0
2526,2,0
2527,2,1
2528,2,1
2529,2,0
2530,2,0
2531,3,0
2532,0,0
2533,0,0
2534,3,1
2535,2,1
2536,0,0
2537,0,0
2538,2,0
2539,2,1
2540,3,1
2541,3,1
2542,0,1
2543,3,1
2544,0,1
2545,3,1
2546,3,0
2547,2,0
2548,2,0
2549,3,0
2550,2,1
2551,2,1
2552,2,0
2553,2,0
2554,2,0
2555,3,1
2556,2,1
2557,3,1
2558,2,0
2559,2,0
2560,3,0
2561,2,0
2562,1,0
2563,3,0
2564,3,0
2565,0,0
2566,2,0
2567,3,0
2568,1,1
2569,3,0
2570,2,1
2571,2,1
2572,3,1
2573,2,0
2574,2,0
2575,3,1
2576,2,1
2577,0,1
2578,2,0
2579,2,0
2580,0,1
2581,0,0
2582,3,0
2583,2,1
2584,0,0
2585,3,0
2586,2,0
2587,2,1
2588,2,1
2589,2,0
2590,0,0
2591,0,0
2592,2,1
2593,2,1
2594,0,1
2595,2,1
2596,1,1
2597,3,1
2598,3,1
2599,3,0
2600,3,0
2601,3,0
2602,3,1
2603,3,1
2604,2,0
2605,3,1
2606,2,0
2607,3,0
2608,2,0
2609,2,0
2610,3,1
2611,2,1
2612,2,1
2613,2,1
2614,1,0
2615,2,1
2616,3,1
2617,2,0
2618,2,0
2619,2,1
2620,2,1
2621,2,1
2622,2,1
2623,2,0
2624,0,0
2625,2,0
2626,0,1
2627,2,1
2628,2,1
2629,2,0
2630,2,1
2631,2,1
2632,0,1
2633,2,1
2634,3,0
2635,2,0
2636,2,1
2637,3,1
2638,2,1
2639,2,1
2640,2,0
2641,2,1
2642,3,1
2643,2,1
2644,1,0
2645,0,1
2646,3,0
2647,2,1
2648,2,0
2649,3,1
2650,2,1
2651,3,1
2652,2,1
2653,3,1
2654,2,1
2655,2,0
2656,2,0
2657,2,1
2658,2,0
2659,2,0
2660,2,0
136,0,1
428,3,1
563,3,1
58,3,1
